"__typename","action","amount","assetPriceUSD","id","reserve","timestamp","txHash","user"
"Repay","Repay","6890298246204788376","3261.62","9396832:0:0xf3145d7d4be473e231a4b41d94fafa13e88e0dc6be15e6d574693bbbd4a69cae:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1649253681,"0xf3145d7d4be473e231a4b41d94fafa13e88e0dc6be15e6d574693bbbd4a69cae","{""__typename"":""User"",""id"":""0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb""}"
"Repay","Repay","50009080","44079.45","9397166:0:0x589dee73b513c7e1eae92b11c3c819df08d3c2d291513db91480ac2aab77b9d0:5:5","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}",1649253905,"0x589dee73b513c7e1eae92b11c3c819df08d3c2d291513db91480ac2aab77b9d0","{""__typename"":""User"",""id"":""0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb""}"
"Repay","Repay","4050001148","1","9397714:0:0x2d14545171f1ee033f340f30743d944a723c3b8fec9852b2c2c3c57e1fe20972:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649254437,"0x2d14545171f1ee033f340f30743d944a723c3b8fec9852b2c2c3c57e1fe20972","{""__typename"":""User"",""id"":""0x4e4e8df7130b517e249cdb52ca46f7d8000eb9b1""}"
"Repay","Repay","150000000000000000000","0.99982306","9398021:0:0xc8c3619254829ca6cf5f585a5135e68405ab49311c40cc309c95f15fa38f8e9f:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649254813,"0xc8c3619254829ca6cf5f585a5135e68405ab49311c40cc309c95f15fa38f8e9f","{""__typename"":""User"",""id"":""0x7d78677ef3b9e71a5e5696171dc55301244f579c""}"
"Repay","Repay","9496267839","1","9399434:0:0x3a9b6a26be37f4c3dcfaef1f23c9dafb60c4f47c1255aabb7c3f4804e1fe4078:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649256728,"0x3a9b6a26be37f4c3dcfaef1f23c9dafb60c4f47c1255aabb7c3f4804e1fe4078","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","3305078220","1","9399644:0:0x7b3bf62e2d6c0a5b7182b1367b868309c0f21572c9bb8bf2406d60b44ab3cd66:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649257084,"0x7b3bf62e2d6c0a5b7182b1367b868309c0f21572c9bb8bf2406d60b44ab3cd66","{""__typename"":""User"",""id"":""0xa19bc9eaf212b5bb04e9ccd3164f2ad588aefb91""}"
"Repay","Repay","69785140","43994.25487461","9400962:0:0xbad4f38af1da72d56fb0eed280cdac99d4ebd0e92f41b5e528b164d00163d647:5:5","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}",1649258842,"0xbad4f38af1da72d56fb0eed280cdac99d4ebd0e92f41b5e528b164d00163d647","{""__typename"":""User"",""id"":""0x01e060498c74141ec7454c6b8cc670dd1a99a2dc""}"
"Repay","Repay","30000000000000000000000","0.99978962","9401358:0:0x445a4c71803487607e2c15ae2ea56fb039da2c2324b7dd36bf818afda5e048b3:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649259229,"0x445a4c71803487607e2c15ae2ea56fb039da2c2324b7dd36bf818afda5e048b3","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}"
"Repay","Repay","500000000000000000000","0.99978962","9401684:0:0xfb195364efa0736565e4eafc47c589a9069ed9b0208d3d670ea5953330549d1f:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649259725,"0xfb195364efa0736565e4eafc47c589a9069ed9b0208d3d670ea5953330549d1f","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}"
"Repay","Repay","4602374281","1","9403787:0:0x71227a5ccb362f3578cf151970c6728d11b6671409e927e8011246987376020e:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649262755,"0x71227a5ccb362f3578cf151970c6728d11b6671409e927e8011246987376020e","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}"
"Repay","Repay","130549162455","1","9406018:0:0x0d2d87483fa103a08c5610d9ff98f5b7dfef6f69383026d8a7652912995c148e:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649265268,"0x0d2d87483fa103a08c5610d9ff98f5b7dfef6f69383026d8a7652912995c148e","{""__typename"":""User"",""id"":""0x00002b503a75998c97508916a74fdb41934fa030""}"
"Repay","Repay","102000000","43610.1","9406207:0:0x858c982659bb6a0d661a465a942ca094797d57b01e5765d8b5dbfd4c54d4694c:5:5","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}",1649265461,"0x858c982659bb6a0d661a465a942ca094797d57b01e5765d8b5dbfd4c54d4694c","{""__typename"":""User"",""id"":""0x01e060498c74141ec7454c6b8cc670dd1a99a2dc""}"
"Repay","Repay","28236988","43610.1","9406269:0:0x88d77206dcefa64754ebca4f27635e0c4c6f9856260881fbf218294c39567882:5:5","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}",1649265475,"0x88d77206dcefa64754ebca4f27635e0c4c6f9856260881fbf218294c39567882","{""__typename"":""User"",""id"":""0x01e060498c74141ec7454c6b8cc670dd1a99a2dc""}"
"Repay","Repay","49578079011","1","9406293:0:0x13315be640adffd16240893bf139a562f7eb7d2e73c0bf8393abc08e5cd2486f:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649265475,"0x13315be640adffd16240893bf139a562f7eb7d2e73c0bf8393abc08e5cd2486f","{""__typename"":""User"",""id"":""0x00002b503a75998c97508916a74fdb41934fa030""}"
"Repay","Repay","95819844310","1","9406820:0:0xc05e6b82b8d04e727e4186ab88ba50bd72b53a5a546ad08eb3afbd9b85b3b41f:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649266488,"0xc05e6b82b8d04e727e4186ab88ba50bd72b53a5a546ad08eb3afbd9b85b3b41f","{""__typename"":""User"",""id"":""0x00002b503a75998c97508916a74fdb41934fa030""}"
"Repay","Repay","1002087242","1.00018459","9406829:0:0x3b08b3e4022f515f8326f88dd45a1a03ad33d542e75dc11cc7bb5bdb532e76c3:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649266488,"0x3b08b3e4022f515f8326f88dd45a1a03ad33d542e75dc11cc7bb5bdb532e76c3","{""__typename"":""User"",""id"":""0xa314e002ef1a776fac6b3d251c6643bc9180764a""}"
"Repay","Repay","20000000","1","9406911:0:0x770ef76f67c55c0dfac3888a4dfcd844bd0ab8acef63f1d444ba139d264a4f4f:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649266713,"0x770ef76f67c55c0dfac3888a4dfcd844bd0ab8acef63f1d444ba139d264a4f4f","{""__typename"":""User"",""id"":""0x405d05021dc1b6424bd782f078708b20c865fe12""}"
"Repay","Repay","3","1","9406944:0:0x9b9d310f4558719fc1782730eae3a9fb030b81387c767ee80f8df08ad77384ae:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649266755,"0x9b9d310f4558719fc1782730eae3a9fb030b81387c767ee80f8df08ad77384ae","{""__typename"":""User"",""id"":""0x405d05021dc1b6424bd782f078708b20c865fe12""}"
"Repay","Repay","6000000","1","9407127:0:0xf9dafd2f32affdc23e8368768ea76c56ffd94ebbb172094dc309bdc7a762283d:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649266933,"0xf9dafd2f32affdc23e8368768ea76c56ffd94ebbb172094dc309bdc7a762283d","{""__typename"":""User"",""id"":""0x6f651c9a5fcafaf38bb21f68688ad06825d27f55""}"
"Repay","Repay","17863360964","1","9407633:0:0xea84ea5842460da9b76b0e07c43299afed4a746c43e38e71d8e4e29581aadaf6:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649267805,"0xea84ea5842460da9b76b0e07c43299afed4a746c43e38e71d8e4e29581aadaf6","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","40000000","1","9407860:0:0xf022af51e6d3a6191d01d91b7e45179947c84b912f87e3a2553d92881fddb95d:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649268016,"0xf022af51e6d3a6191d01d91b7e45179947c84b912f87e3a2553d92881fddb95d","{""__typename"":""User"",""id"":""0xf5d8d58dc58ec7a8ea06af36cb9668e4fc4edb13""}"
"Repay","Repay","10000000","1","9408144:0:0x1f835f0b8019de6eaddd4af2f79d44d65ec2db45c8a8f12216476c6bd8da3a32:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649268284,"0x1f835f0b8019de6eaddd4af2f79d44d65ec2db45c8a8f12216476c6bd8da3a32","{""__typename"":""User"",""id"":""0xf5d8d58dc58ec7a8ea06af36cb9668e4fc4edb13""}"
"Repay","Repay","75050000","1","9421143:0:0x5f88df067ae9c14463c0494f2bd9e397821dd8918f6ac52fc46b8b0fccdc0b31:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649287832,"0x5f88df067ae9c14463c0494f2bd9e397821dd8918f6ac52fc46b8b0fccdc0b31","{""__typename"":""User"",""id"":""0xaaa58bf2bec6db13bd8d8f42f3ce6e226f09a30e""}"
"Repay","Repay","5401064302","1","9423158:0:0x253def827384a3f9485aa7f54edd30cfa76d0d37b20433b65714145a5cb59071:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649290638,"0x253def827384a3f9485aa7f54edd30cfa76d0d37b20433b65714145a5cb59071","{""__typename"":""User"",""id"":""0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a""}"
"Repay","Repay","12972911134","1","9427535:0:0x2d21a420b78a4e274889042b752336a44d27e6d958e880549a784ca645135587:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649297735,"0x2d21a420b78a4e274889042b752336a44d27e6d958e880549a784ca645135587","{""__typename"":""User"",""id"":""0xdcbac4d63cb97a6e075fe77e75b06c691d75ebc0""}"
"Repay","Repay","23688899961","1","9427797:0:0xe5052e9e11bc2c1891bf9bb0553ae107843b33212e15f4339e79bb6f3f75a2f1:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649298246,"0xe5052e9e11bc2c1891bf9bb0553ae107843b33212e15f4339e79bb6f3f75a2f1","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}"
"Repay","Repay","20000020","1","9434610:0:0x76f743c0a42ca740ebc1756babdc35eb888e549a7e09653e99595aaa9d69bad2:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649310885,"0x76f743c0a42ca740ebc1756babdc35eb888e549a7e09653e99595aaa9d69bad2","{""__typename"":""User"",""id"":""0xf5d8d58dc58ec7a8ea06af36cb9668e4fc4edb13""}"
"Repay","Repay","30000003157328227231","1.00007718","9440157:0:0xb92ef25eac40fb8392c1814d2dabfde9fea37252c0d079968b3061db48783d80:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649320555,"0xb92ef25eac40fb8392c1814d2dabfde9fea37252c0d079968b3061db48783d80","{""__typename"":""User"",""id"":""0x39f3df3a5a5feff53fa31ee4828dcf4e3e8ad9a6""}"
"Repay","Repay","13928439644","1","9441246:0:0x8fadf9b7ec31f144c1efd9eca9d760671845dedbb5485fe9a755fed0a163ded3:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649322904,"0x8fadf9b7ec31f144c1efd9eca9d760671845dedbb5485fe9a755fed0a163ded3","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","6867774147539285182934","1.00007718","9441323:0:0xe7f1d15995ac4e2e5897e00e0a26231579cb5552ff7491895dbb92609c45c2ab:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649323045,"0xe7f1d15995ac4e2e5897e00e0a26231579cb5552ff7491895dbb92609c45c2ab","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","3000000000","1.00018286","9445042:0:0x5d3458df60d2d561aeb14475acae43a01a65422dff56e6c38f9fcf2000cb7a06:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649330220,"0x5d3458df60d2d561aeb14475acae43a01a65422dff56e6c38f9fcf2000cb7a06","{""__typename"":""User"",""id"":""0x7fd9ab2c85c1c75e09f996c73edd58d70ffa41ed""}"
"Repay","Repay","50000000","1.00017981","9449199:0:0x8add146189dd990fa6212628977449e25bdd49490e1bdfeb8091fd5b9f1ec9fb:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649335215,"0x8add146189dd990fa6212628977449e25bdd49490e1bdfeb8091fd5b9f1ec9fb","{""__typename"":""User"",""id"":""0x0882c3b866f630ee8353fbcd02b356e89d0f4f6d""}"
"Repay","Repay","372247","1.00017981","9449382:0:0xc8338188883b9fe531467bfe459f8c01668c624784ef05ecb88910302daec059:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649335350,"0xc8338188883b9fe531467bfe459f8c01668c624784ef05ecb88910302daec059","{""__typename"":""User"",""id"":""0x0882c3b866f630ee8353fbcd02b356e89d0f4f6d""}"
"Repay","Repay","5000049906310315923","3216.37687673","9451012:0:0x6ddc9f62fa266a0088ed947589042429aedfddb46cd01801ba5f5af4c302838a:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1649337306,"0x6ddc9f62fa266a0088ed947589042429aedfddb46cd01801ba5f5af4c302838a","{""__typename"":""User"",""id"":""0xe4c51fb8fa68a8e503d08c46dc52b6dc665f383e""}"
"Repay","Repay","7498100000","1.00018286","9458009:0:0x1f07312db3ddb497abb6a0f42ad3256f8903ebbe4845e3be8c9e4970849dc784:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649345791,"0x1f07312db3ddb497abb6a0f42ad3256f8903ebbe4845e3be8c9e4970849dc784","{""__typename"":""User"",""id"":""0x424060738dc814b16c203650ba7e1ecffc7e504e""}"
"Repay","Repay","400000000","1.00017981","9459884:0:0x5e17475ff9ff82e96a6d4e46312abd9e9422d2b5fe05348160e154a438369acc:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649348512,"0x5e17475ff9ff82e96a6d4e46312abd9e9422d2b5fe05348160e154a438369acc","{""__typename"":""User"",""id"":""0x48241dd1af800f2eee97cd78798925e8051bb06d""}"
"Repay","Repay","19062902972","1.00027234","9461756:0:0xc13d16677d5beb0489a8847d162416f454aded4bd95c9c3cb3fee7c3464a5be5:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649351089,"0xc13d16677d5beb0489a8847d162416f454aded4bd95c9c3cb3fee7c3464a5be5","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","10928057041227966271633","1.001","9469578:0:0x60807e849d92ebc528eb791069a5356bd1e41959a09a5a08596f7e320bd34708:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649363673,"0x60807e849d92ebc528eb791069a5356bd1e41959a09a5a08596f7e320bd34708","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}"
"Repay","Repay","1709542555","1.00027234","9479421:0:0xbf0cd5b15d7a36cf18dc92790d56faa6405f242a81b60d228ef3070ea788cab8:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649381953,"0xbf0cd5b15d7a36cf18dc92790d56faa6405f242a81b60d228ef3070ea788cab8","{""__typename"":""User"",""id"":""0x2239ff85f256b0ad09502e6b757ad4c0a747a899""}"
"Repay","Repay","27000000000","1.0002542","9484569:0:0x4baaf4babd2b778b7733385c507216b15db4e5b6cc4f4d49944305fe793ce6f6:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649391039,"0x4baaf4babd2b778b7733385c507216b15db4e5b6cc4f4d49944305fe793ce6f6","{""__typename"":""User"",""id"":""0xe41a2b194f15aaae7500421ecb71e39c5be26bfd""}"
"Repay","Repay","11480","1.0002542","9484627:0:0xa62f9fd8ccb02f536be6a5fa53216d5ad236971c26756aa8cce86f75d232583f:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649391151,"0xa62f9fd8ccb02f536be6a5fa53216d5ad236971c26756aa8cce86f75d232583f","{""__typename"":""User"",""id"":""0xe41a2b194f15aaae7500421ecb71e39c5be26bfd""}"
"Repay","Repay","18563955507","1.00004726","9494645:0:0x5eed71e0c181c2fab72fca2ce27d62c9c83466a36bf188dade1c0d3ea5e3697a:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649408842,"0x5eed71e0c181c2fab72fca2ce27d62c9c83466a36bf188dade1c0d3ea5e3697a","{""__typename"":""User"",""id"":""0x1be2655c587c39610751176ce3c6f3c7018d61c1""}"
"Repay","Repay","18180767093","1.00004726","9496466:0:0xbb317b4233ea40c5e3aa3d397340e73285ff4664cae3821f6ae5445324f53abb:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649412259,"0xbb317b4233ea40c5e3aa3d397340e73285ff4664cae3821f6ae5445324f53abb","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","450050651","1.00004726","9499208:0:0x099c49cadcc5c6ee0792c36d13ce0bcbc3d1c455fed5f6aefbd70197988fa810:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649417986,"0x099c49cadcc5c6ee0792c36d13ce0bcbc3d1c455fed5f6aefbd70197988fa810","{""__typename"":""User"",""id"":""0x061816f8649a2ce01118e32695a45420a34ca753""}"
"Repay","Repay","22213242721","1.00004726","9502168:0:0x843d0e0519e357377e6d513a2f279190570a47d34c76abd20c34ab7512761675:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649423038,"0x843d0e0519e357377e6d513a2f279190570a47d34c76abd20c34ab7512761675","{""__typename"":""User"",""id"":""0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb""}"
"Repay","Repay","25187053990","1.0002542","9502528:0:0x54f489c30b01d079ca56ef1196bbbb55f4d428b54227c559db291393a6da6137:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649423608,"0x54f489c30b01d079ca56ef1196bbbb55f4d428b54227c559db291393a6da6137","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}"
"Repay","Repay","22144119236","1.0002542","9503388:0:0xf424fcffde536dad3fffd295a0655fb05e5451c8ad2bfdd5beb9ebd120a0a727:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649424943,"0xf424fcffde536dad3fffd295a0655fb05e5451c8ad2bfdd5beb9ebd120a0a727","{""__typename"":""User"",""id"":""0xe41a2b194f15aaae7500421ecb71e39c5be26bfd""}"
"Repay","Repay","19000054254","1.00004726","9503447:0:0x1ab6e6333b2cf18d16fb58e02da62f5572664aad9a0c67fe5cf38da345008aec:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649424995,"0x1ab6e6333b2cf18d16fb58e02da62f5572664aad9a0c67fe5cf38da345008aec","{""__typename"":""User"",""id"":""0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb""}"
"Repay","Repay","37845487228174509611181","1.001","9503673:0:0xbd138cdcb08b1887e66132978ed0f8c12a11037cae5f1ec6e43e79f089074297:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649425229,"0xbd138cdcb08b1887e66132978ed0f8c12a11037cae5f1ec6e43e79f089074297","{""__typename"":""User"",""id"":""0xe41a2b194f15aaae7500421ecb71e39c5be26bfd""}"
"Repay","Repay","39888092357661027947856","0.9999105","9503806:0:0x331eb64df0e27ae9bca83d267d65526ebcbdb5c639bff4b4dc87836645ca2f44:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649425473,"0x331eb64df0e27ae9bca83d267d65526ebcbdb5c639bff4b4dc87836645ca2f44","{""__typename"":""User"",""id"":""0xe41a2b194f15aaae7500421ecb71e39c5be26bfd""}"
"Repay","Repay","13001760923974334825924","1.001","9505701:0:0x1fd37e02d0d6f226386291494917714e2e6d869e689bd257603da3e8a6fa8633:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649427985,"0x1fd37e02d0d6f226386291494917714e2e6d869e689bd257603da3e8a6fa8633","{""__typename"":""User"",""id"":""0x1118294352846750303e015ae6f1fc916ecc2421""}"
"Repay","Repay","46622654339","1.00004726","9505998:3:0x8a937a45a2b5a3fa5897ca0daeb59574586da6bc8329081d35d2a743ca23c8ec:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649428284,"0x8a937a45a2b5a3fa5897ca0daeb59574586da6bc8329081d35d2a743ca23c8ec","{""__typename"":""User"",""id"":""0x1118294352846750303e015ae6f1fc916ecc2421""}"
"Repay","Repay","17857740704","1.0002542","9506381:0:0x5f2ea30bc35f60cdb4099c1c9f076e5c7db41cc5aa49b26b90042e9c2665c4cd:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649428765,"0x5f2ea30bc35f60cdb4099c1c9f076e5c7db41cc5aa49b26b90042e9c2665c4cd","{""__typename"":""User"",""id"":""0x1118294352846750303e015ae6f1fc916ecc2421""}"
"Repay","Repay","10436382405","1.00004726","9506471:0:0x3d68cbdd100cd3d254ed5d16ac6dfaef0172973f21ca656436ae949651018c69:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649428918,"0x3d68cbdd100cd3d254ed5d16ac6dfaef0172973f21ca656436ae949651018c69","{""__typename"":""User"",""id"":""0x1118294352846750303e015ae6f1fc916ecc2421""}"
"Repay","Repay","20997280545892328073067","0.99997554","9508564:0:0xaa2ea66accc5aa6fb7bc5cc7c7befb472b3588b37adcb8f4c1e8c433766286d4:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649431436,"0xaa2ea66accc5aa6fb7bc5cc7c7befb472b3588b37adcb8f4c1e8c433766286d4","{""__typename"":""User"",""id"":""0x1ae5964c8dde5ea9187a5a0f4a88a8ce05a01001""}"
"Repay","Repay","2696977807592845538435","1.001","9510304:0:0x2c7bc5886c24e55bd31b334dd445375860e7e3b9118355dccf17797c7cf39f8b:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649434330,"0x2c7bc5886c24e55bd31b334dd445375860e7e3b9118355dccf17797c7cf39f8b","{""__typename"":""User"",""id"":""0x8e2bde4c1b7f117270dccf394c32653a32708898""}"
"Repay","Repay","4397248790844161301","1.001","9510481:0:0x60a6c6d0029d7ca58edfacea4b8b7e3b0bad8699ab108efcbf5af6934cbc939d:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649434640,"0x60a6c6d0029d7ca58edfacea4b8b7e3b0bad8699ab108efcbf5af6934cbc939d","{""__typename"":""User"",""id"":""0x8e2bde4c1b7f117270dccf394c32653a32708898""}"
"Repay","Repay","4319565907","1.0002542","9514287:0:0x58435b2a667a63a7ffe31e8beb49cdd82cc5e9c78924f3dd52ae78607a24f0cf:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649440441,"0x58435b2a667a63a7ffe31e8beb49cdd82cc5e9c78924f3dd52ae78607a24f0cf","{""__typename"":""User"",""id"":""0x4e4e8df7130b517e249cdb52ca46f7d8000eb9b1""}"
"Repay","Repay","1135224560","1.0002542","9514329:0:0x8977f6132864f9004cd5ba30de5d05e6c8612d6ae861857946f116320bd73407:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1649440530,"0x8977f6132864f9004cd5ba30de5d05e6c8612d6ae861857946f116320bd73407","{""__typename"":""User"",""id"":""0x4e4e8df7130b517e249cdb52ca46f7d8000eb9b1""}"
"Repay","Repay","18202168119","1.00004726","9515644:0:0x1e8d68c19907fc38da1820e9b456f4ebad9d55e12f868f1ff007493ba5052d1c:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649442239,"0x1e8d68c19907fc38da1820e9b456f4ebad9d55e12f868f1ff007493ba5052d1c","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}"
"Repay","Repay","50004001840765043095245","1.00061134","9519571:0:0x75ef043b5c3d9a0f959f1785454334af1f172141b978b3db636243fa62127a22:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1649449031,"0x75ef043b5c3d9a0f959f1785454334af1f172141b978b3db636243fa62127a22","{""__typename"":""User"",""id"":""0x01e060498c74141ec7454c6b8cc670dd1a99a2dc""}"
"Repay","Repay","400128452","1.00004726","9524095:0:0xe259f99454cebcfca8aa989b76198edf9f19755989b234ef0439cf3eab2cf750:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649457512,"0xe259f99454cebcfca8aa989b76198edf9f19755989b234ef0439cf3eab2cf750","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}"
"Repay","Repay","999835335","1.00004726","9524208:0:0xbb9812ba38c04cd4c6577b803c97c066708fac729b83d52c408cc8e835a2ce8e:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649457656,"0xbb9812ba38c04cd4c6577b803c97c066708fac729b83d52c408cc8e835a2ce8e","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}"
"Repay","Repay","1199801913","1.00004726","9524314:0:0x074cf808f54306027b7bc9c8f5482fcb7591f1d91f2ccbcf10254ac7ba8b3e26:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649457785,"0x074cf808f54306027b7bc9c8f5482fcb7591f1d91f2ccbcf10254ac7ba8b3e26","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}"
"Repay","Repay","502890113","1.00004726","9524375:0:0xc829acb4347005c9605e6309e25b9dc7bda2f06e360cd7c84aeaeecc8d102ffb:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649457932,"0xc829acb4347005c9605e6309e25b9dc7bda2f06e360cd7c84aeaeecc8d102ffb","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}"
"Repay","Repay","10353830025","1.00004726","9524605:0:0x7c59c4748989273aeb3e88355e09815b90ee4da5db4b532c90c058c942f40f90:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649458357,"0x7c59c4748989273aeb3e88355e09815b90ee4da5db4b532c90c058c942f40f90","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
"Repay","Repay","9654231662","1.00004726","9524682:0:0xfcebed755d14afee767263e9bb4b4c5491d2a6da310b272f68199ddec7689330:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1649458535,"0xfcebed755d14afee767263e9bb4b4c5491d2a6da310b272f68199ddec7689330","{""__typename"":""User"",""id"":""0xe199fb97006cbeff5e5961ac7b464cb9cdc7588e""}"
