"Supply","Supply","43000000000000000","2664.36","8005389:0:0x45873d64993c79deda733c814cd4ab0be5eeb6194ff1f2fe5c463fe4e1ff92cd:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647454953,"0x45873d64993c79deda733c814cd4ab0be5eeb6194ff1f2fe5c463fe4e1ff92cd","{""__typename"":""User"",""id"":""0x7a1f36cd575fc2bbe5b3c87f943de8a4bfc7e8d1""}"
"Supply","Supply","500000000000000000","2662.1671","8005430:0:0x2d853ef5b0fd5b87feb8a591c42f473049a854999cdf01037f95a99209f1acc6:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647455046,"0x2d853ef5b0fd5b87feb8a591c42f473049a854999cdf01037f95a99209f1acc6","{""__typename"":""User"",""id"":""0xa4a47f85089402989b0d9ce470ed9a6a6eb67ecb""}"
"Supply","Supply","3700000000000000000","2662.1671","8005497:0:0x0eb5f49c6e58e823c82e80f602f1be0f38ac8a433520d7af9d7f276037154aae:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647455132,"0x0eb5f49c6e58e823c82e80f602f1be0f38ac8a433520d7af9d7f276037154aae","{""__typename"":""User"",""id"":""0x6ff60e1cf749ae639fbe124ddbc2178c4c988203""}"
"Supply","Supply","277255000000000000000","13.93","8005536:0:0x4df094e6ac91469d6319b6bc1aa89bf808dc620f9844f5e3570e73aca70f1d33:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647455157,"0x4df094e6ac91469d6319b6bc1aa89bf808dc620f9844f5e3570e73aca70f1d33","{""__typename"":""User"",""id"":""0x6c8e4d6f376336871821dbe369bfe444fdd1fc99""}"
"Supply","Supply","1107000000000000000","2649.34267305","8006017:0:0x4d9caf0aee2f0b26af784a3bee5a4c2dc0d6fa1bda2512d6fdfa973541b6e822:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647455618,"0x4d9caf0aee2f0b26af784a3bee5a4c2dc0d6fa1bda2512d6fdfa973541b6e822","{""__typename"":""User"",""id"":""0x6c8e4d6f376336871821dbe369bfe444fdd1fc99""}"
"Supply","Supply","24988847165","1.00041919","8006158:0:0x92a0feff5a57430e39bfa7f527e329dc37c837c07df9d3fb1757d75829b460b8:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1647455758,"0x92a0feff5a57430e39bfa7f527e329dc37c837c07df9d3fb1757d75829b460b8","{""__typename"":""User"",""id"":""0xb0c9c5b5211de3a75b61bb798887b76accd64193""}"
"Supply","Supply","50934664213","1.0002021","8006189:0:0x93116fe0cd7387e8fe37595ce8accf703be54973994d5bc73c94ff72d84eecb5:6:6","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647455816,"0x93116fe0cd7387e8fe37595ce8accf703be54973994d5bc73c94ff72d84eecb5","{""__typename"":""User"",""id"":""0xb0c9c5b5211de3a75b61bb798887b76accd64193""}"
"Supply","Supply","10157454","1.0002021","8006462:0:0x6702a6d1bb38e1d6fd599d953af345948a2b66cf4ce76d5e4a6a3222fbd82afd:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647456008,"0x6702a6d1bb38e1d6fd599d953af345948a2b66cf4ce76d5e4a6a3222fbd82afd","{""__typename"":""User"",""id"":""0xfa610f8304909a90b1760cf8b50cc1fde6ea1f5c""}"
"Supply","Supply","200000000000000000","2671.8042","8006670:0:0x3114445d3fdc084f4677594728a9cf61278397f47bc53e87fc3fce4461e94d8b:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647456207,"0x3114445d3fdc084f4677594728a9cf61278397f47bc53e87fc3fce4461e94d8b","{""__typename"":""User"",""id"":""0x5b1059b0d6d496a352de97352ff7e41c5947606a""}"
"Supply","Supply","1000000000","1.0002021","8006792:2:0xa11d727cec43a213e8fa0c0ea75e23a3723221123654fa5b715e783cee6082f5:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647456279,"0xa11d727cec43a213e8fa0c0ea75e23a3723221123654fa5b715e783cee6082f5","{""__typename"":""User"",""id"":""0x7c65eeefff2b7127df173b43b7c93b93ab75c7e7""}"
"Supply","Supply","300000000000000000","2675.11553334","8007101:0:0xf063be84505c9a97297bb752019526115e0c9b169c436ff0878cdb78659f7d9c:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647456754,"0xf063be84505c9a97297bb752019526115e0c9b169c436ff0878cdb78659f7d9c","{""__typename"":""User"",""id"":""0x7c65eeefff2b7127df173b43b7c93b93ab75c7e7""}"
"Supply","Supply","200000000000000000","2678.8306","8007340:0:0x40388e6a0350368082b4e06c9e85004855a235c2d5e7f52fa41c9ff91f1ec75f:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647457099,"0x40388e6a0350368082b4e06c9e85004855a235c2d5e7f52fa41c9ff91f1ec75f","{""__typename"":""User"",""id"":""0xcc19a1ae2e3f34d0fdb215bd657f2470f63c9fab""}"
"Supply","Supply","1000000000000000000","2676.43531038","8007480:0:0xc25a8c12d04bc7a3a98f5e5e559c704f0019e517d59ed911d225f66dd6e32206:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647457247,"0xc25a8c12d04bc7a3a98f5e5e559c704f0019e517d59ed911d225f66dd6e32206","{""__typename"":""User"",""id"":""0x695e9089fdd7d92037e525ac2cb59a509a0e9a84""}"
"Supply","Supply","15000000000000000000","2714.8587","8008751:0:0x3f17e932106608e13119f33ed2efa1408ba95cac06ed3f0448ae09bcf8632085:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647458435,"0x3f17e932106608e13119f33ed2efa1408ba95cac06ed3f0448ae09bcf8632085","{""__typename"":""User"",""id"":""0x5ce0afb6db948a6bd21344301c508a83f1fc46e1""}"
"Supply","Supply","100000000000000000","2714.8587","8008759:0:0x56dbd38de76fd74c007fb5766ab700bf1f8d2384e0b7d81c487d0d5eafec8201:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647458568,"0x56dbd38de76fd74c007fb5766ab700bf1f8d2384e0b7d81c487d0d5eafec8201","{""__typename"":""User"",""id"":""0x95b9f2f528338b0cdb3f14442837b0e7f05dceec""}"
"Supply","Supply","100003040982460530046","14.38","8008783:0:0x4a0ff2c663df46f4d69365400d5b59f91af614a4403ebc903ef986dc04a2144f:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647458568,"0x4a0ff2c663df46f4d69365400d5b59f91af614a4403ebc903ef986dc04a2144f","{""__typename"":""User"",""id"":""0xf634791d5749884a45c14fe0f4fc94e7f05bffaf""}"
"Supply","Supply","2000000000000000000000","1.00084776","8009032:0:0xbc6682d1ddf7b6a229aaafed65f80481d36687c34e722a4754b37195043e71a6:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1647458773,"0xbc6682d1ddf7b6a229aaafed65f80481d36687c34e722a4754b37195043e71a6","{""__typename"":""User"",""id"":""0x990fd3a50a35697bdff2d33faa7a53b63b470b34""}"
"Supply","Supply","73567326717","1.0002021","8009557:0:0xbc37a5cf78ce96a2ac35000e0c334986b38cdb3b30d0561956577aeba57f5235:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647459280,"0xbc37a5cf78ce96a2ac35000e0c334986b38cdb3b30d0561956577aeba57f5235","{""__typename"":""User"",""id"":""0x0bb1b566548ef97ed1818fe71f4c977c2a95e9bc""}"
"Supply","Supply","459960796290000000000","14.37157485","8009582:0:0xc9af9461b2a075c2f6312040a4557db06dbea941584c183deb8f2f44966e75af:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647459280,"0xc9af9461b2a075c2f6312040a4557db06dbea941584c183deb8f2f44966e75af","{""__typename"":""User"",""id"":""0x0bb1b566548ef97ed1818fe71f4c977c2a95e9bc""}"
"Supply","Supply","10000000000000000000","2732.55","8009607:0:0x462b55b46c6c22bbc5fe082cb92a468ed8a13172cd5e6d0762fccc5e123aedcd:8:8","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647459320,"0x462b55b46c6c22bbc5fe082cb92a468ed8a13172cd5e6d0762fccc5e123aedcd","{""__typename"":""User"",""id"":""0x0bb1b566548ef97ed1818fe71f4c977c2a95e9bc""}"
"Supply","Supply","220029100000","1.0002021","8009703:0:0x5735dab53bc01619e1f21909f285da0a732999916e3e07d3b9afdf2abcf00efa:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}",1647459435,"0x5735dab53bc01619e1f21909f285da0a732999916e3e07d3b9afdf2abcf00efa","{""__typename"":""User"",""id"":""0x479c4a69b481449c4b92694eb32758cfc920735a""}"
