"__typename","action","amount","assetPriceUSD","borrowRate","borrowRateMode","id","reserve","stableTokenDebt","timestamp","txHash","user","variableTokenDebt"
"Borrow","Borrow","5000000000000000000","1.001","52073926023814641963270185",1,"9224165:0:0x2961b25cc9cc1ab34d9dfbbd3243b3e9e0837c06b1b08fa1b1af97e4276740ce:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","5000000000000000000",1648969059,"0x2961b25cc9cc1ab34d9dfbbd3243b3e9e0837c06b1b08fa1b1af97e4276740ce","{""__typename"":""User"",""id"":""0x9da847cd29d0da97fbfaee0692d336857cf00cd3""}","0"
"Borrow","Borrow","1800000000","0.99995186","54311697251861283462043393",1,"9226513:0:0x52584f656f379e46b2582f38669e1f1b3f4ddf60bcc60b333147a3c60dd481ed:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","20319783844",1648972310,"0x52584f656f379e46b2582f38669e1f1b3f4ddf60bcc60b333147a3c60dd481ed","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}","0"
"Borrow","Borrow","3000000000000000000","3482.28","10158045047886678843362878",2,"9235661:0:0x954fe97a04dd870a7738dd7630297e27509be2e92c7fd79faee0ab7963d3f661:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1648985973,"0x954fe97a04dd870a7738dd7630297e27509be2e92c7fd79faee0ab7963d3f661","{""__typename"":""User"",""id"":""0x866df81b98d5b8517e2321562bd75e73735f7bd2""}","4998011874756204189"
"Borrow","Borrow","1800000000","0.99995186","34395104293182846372159263",2,"9238057:0:0x0b61be21a3dc019695001ab4da717d0239044baa87e8869eda027ca7d02720d6:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1648990124,"0x0b61be21a3dc019695001ab4da717d0239044baa87e8869eda027ca7d02720d6","{""__typename"":""User"",""id"":""0x3c4a4026053a6fef3725d399cba3704a41f6feb8""}","1794148113"
"Borrow","Borrow","1000000000000000000","3500.34","10224193211527167164669758",2,"9240149:0:0xce0e8bd711a301e93da5bde71083cd66b14e9fc767ac809cc66ccf0c36b857ad:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1648993221,"0xce0e8bd711a301e93da5bde71083cd66b14e9fc767ac809cc66ccf0c36b857ad","{""__typename"":""User"",""id"":""0x8b8d30d8961c69e92127fa8d1e640eaa8a5294f1""}","999558725329770461"
"Borrow","Borrow","501000000","0.99995186","36468881621192180799432713",2,"9243054:0:0x2f76bb6e132fad4bec6734d55ab21c2924e32312ce620c83ea2b2a6ec8031592:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1648997199,"0x2f76bb6e132fad4bec6734d55ab21c2924e32312ce620c83ea2b2a6ec8031592","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","136939790726"
"Borrow","Borrow","3500000000","1.00038384","36531427195605296963519211",2,"9244244:0:0x7a6f34438c31999177d2eb9348ee5930b3cc3d526420a18e904a99f4b50f3240:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1648998689,"0x7a6f34438c31999177d2eb9348ee5930b3cc3d526420a18e904a99f4b50f3240","{""__typename"":""User"",""id"":""0x8b8d30d8961c69e92127fa8d1e640eaa8a5294f1""}","3480792010"
"Borrow","Borrow","70000000","46578.16","8299263210686241993473587",2,"9244323:0:0x654b32e9315cd6e5637190ca997cc07b66f57eeeaecf8674fe8eb3bc2116059f:4:4","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}","0",1648998875,"0x654b32e9315cd6e5637190ca997cc07b66f57eeeaecf8674fe8eb3bc2116059f","{""__typename"":""User"",""id"":""0x01e060498c74141ec7454c6b8cc670dd1a99a2dc""}","199983701"
"Borrow","Borrow","50000000","0.99995186","36507918910499401734295557",2,"9245089:0:0x5692db886c109422fed6e3ece8205caf35a9872ce807e15675bdb0438ee90ec6:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1648999782,"0x5692db886c109422fed6e3ece8205caf35a9872ce807e15675bdb0438ee90ec6","{""__typename"":""User"",""id"":""0xddd1507b035124b045a9b033aaa351e6940b6761""}","49836913"
"Borrow","Borrow","500000000000000000","3511.08","10123247307732336692697064",2,"9247186:0:0x88351a7bceaefe4fdae0e4c267deeb440ebc123cc5f5b06ba08815889cc44c9c:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1649002435,"0x88351a7bceaefe4fdae0e4c267deeb440ebc123cc5f5b06ba08815889cc44c9c","{""__typename"":""User"",""id"":""0x0eb2b032e8cc890080d4a43776b8deef277ac1f1""}","499777877521684803"
"Borrow","Borrow","50000000000000000000","0.99989896","15503905011092187363066314",2,"9248792:0:0xc0d3dce8900ab95c986f049e294b06b0d54ca0eccbcb3735cb31c946caa6e99b:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649004604,"0xc0d3dce8900ab95c986f049e294b06b0d54ca0eccbcb3735cb31c946caa6e99b","{""__typename"":""User"",""id"":""0x20288c00bff0a616a1ec9e7d351948f1ef77b974""}","49908338017156331148"
"Borrow","Borrow","22000000000000000000","0.99989896","15502559401557620477094144",2,"9253284:0:0x1afedf61fbf73e76e149349adbf895c9299032ab38ad9e79dd67d2647dad4a67:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649011847,"0x1afedf61fbf73e76e149349adbf895c9299032ab38ad9e79dd67d2647dad4a67","{""__typename"":""User"",""id"":""0x951db3af1eff3abef68c1f91ccbaa7eaf34f8a1d""}","21959590545017597781"
"Borrow","Borrow","20000000000000000000","0.99989896","15503539692543714854096029",2,"9253536:0:0x7ba6772c8c159b3a83c022efcb1aeb50311a4065d21df777bf879080c226b992:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649012176,"0x7ba6772c8c159b3a83c022efcb1aeb50311a4065d21df777bf879080c226b992","{""__typename"":""User"",""id"":""0x951db3af1eff3abef68c1f91ccbaa7eaf34f8a1d""}","41922851448178577657"
"Borrow","Borrow","725","1.1048503","640000000000000000000000000",2,"9253773:0:0x6b8436f7d2881278e650ae72052477d295b79f796b0d2bd1646732a5c3670a5a:4:4","{""__typename"":""Reserve"",""decimals"":2,""symbol"":""EURS""}","0",1649012445,"0x6b8436f7d2881278e650ae72052477d295b79f796b0d2bd1646732a5c3670a5a","{""__typename"":""User"",""id"":""0x04fb136989106430e56f24c3d6a473488235480e""}","725"
"Borrow","Borrow","15000000","1.00038384","36617474842213731910139926",2,"9254681:2:0x9eca8693ef8305158cf3020688b5ddd92c5f8ea61bc9014d65c6a5397507a182:10:10","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1649013934,"0x9eca8693ef8305158cf3020688b5ddd92c5f8ea61bc9014d65c6a5397507a182","{""__typename"":""User"",""id"":""0xdb0e4c7bc50e7c74e6969bba2c27decbf4d3875d""}","14917416"
"Borrow","Borrow","144750519100","0.99995186","54584638205628853561352162",1,"9255023:0:0xff623f107470fed215f32f3e45e183299d3d1ebecc877ca1d70e934641be5fd2:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","144750519100",1649014560,"0xff623f107470fed215f32f3e45e183299d3d1ebecc877ca1d70e934641be5fd2","{""__typename"":""User"",""id"":""0xb255b26ed722cef52e3df1e3ddc989bab5611b3d""}","0"
"Borrow","Borrow","480000000","1.00038384","36736039223546119148815758",2,"9256154:0:0x9262db70988eedfea7a9954f14143a0ef54bc8a06493799a4432f1b0ffd97c32:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1649016459,"0x9262db70988eedfea7a9954f14143a0ef54bc8a06493799a4432f1b0ffd97c32","{""__typename"":""User"",""id"":""0xdb0e4c7bc50e7c74e6969bba2c27decbf4d3875d""}","492273330"
"Borrow","Borrow","7500000000","0.99995186","38607250277442363451276684",2,"9258350:0:0xeaf9a17a4793622beef1e56532bceafbd9f50e2f8c8a1ed80110f19671ac41df:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649020348,"0xeaf9a17a4793622beef1e56532bceafbd9f50e2f8c8a1ed80110f19671ac41df","{""__typename"":""User"",""id"":""0xfad65bf5eee5e092833120fd45c23ea910851b2b""}","7475355571"
"Borrow","Borrow","4000000000000000000000","0.99989896","15781332699072949898725509",2,"9261822:0:0x93fa1d399554f14199925199eb6d04573d7917491e422634243a953bb15794de:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649024964,"0x93fa1d399554f14199925199eb6d04573d7917491e422634243a953bb15794de","{""__typename"":""User"",""id"":""0xbd7d64c7b039107da0edc1dac49d8b55c625688b""}","3992627001955870790621"
"Borrow","Borrow","2000000000000000000000","0.99989896","15881561874415972507191104",2,"9266512:0:0x0248d5178729d022c6e99b8843f5ffa6e613492d23020bd89cb04c33008937a3:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649031825,"0x0248d5178729d022c6e99b8843f5ffa6e613492d23020bd89cb04c33008937a3","{""__typename"":""User"",""id"":""0xce4682ea2268e90da5ca1b8a97aaed88116c68ac""}","1996306646845584287239"
"Borrow","Borrow","21000000000","0.99995186","39290826601615354195740344",2,"9269558:0:0x5edca8cece43d8227a8d604921a565203f1a4bd7477de4fe41ccb387b7a0907f:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649036613,"0x5edca8cece43d8227a8d604921a565203f1a4bd7477de4fe41ccb387b7a0907f","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","157870368386"
"Borrow","Borrow","5000000000","0.99995186","39358409939329202873641798",2,"9270716:0:0xc43de9a5c386063d1fe33863ba542a911f78bc4324e91e9c2f3ae3608204b733:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649038630,"0xc43de9a5c386063d1fe33863ba542a911f78bc4324e91e9c2f3ae3608204b733","{""__typename"":""User"",""id"":""0x74bb3b458da83fb3c763ecc7c158f011cbd16064""}","4983458348"
"Borrow","Borrow","100000000000000000000000","0.99993294","20890668591216157792907168",2,"9272547:0:0x8416f5d753eddf7b5860ff61108205d8d9b4d68a70b40f9524c88197625b554a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649041636,"0x8416f5d753eddf7b5860ff61108205d8d9b4d68a70b40f9524c88197625b554a","{""__typename"":""User"",""id"":""0x6e29e81925e8b7e4ebead1a5f5e176cd55d26edb""}","99814839172945038864247"
"Borrow","Borrow","702000000","0.99996547","56235484886308791353186380",1,"9277298:0:0x908b05c2aee02b00936fd2035e73f7e935ad44ee99bcc71222c6cab0312f471d:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","702000000",1649049621,"0x908b05c2aee02b00936fd2035e73f7e935ad44ee99bcc71222c6cab0312f471d","{""__typename"":""User"",""id"":""0x8ea4dd7c44af612c19841a0a291e03f6d2eaa94e""}","0"
"Borrow","Borrow","500000000000000000000","0.99997796","22017716531544876197796438",2,"9279651:0:0xc48822d8586682fe5499194f2b482e1efb424176014d2a41ab686e197e780e37:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649053655,"0xc48822d8586682fe5499194f2b482e1efb424176014d2a41ab686e197e780e37","{""__typename"":""User"",""id"":""0xfb5c1bfd82100b58e98a45e23dc6756ae24c0615""}","499070187001329895647"
"Borrow","Borrow","100000000","0.99996547","39347826879975864393303922",2,"9279752:0:0x88dd68547e8301faf9d8a6576c931d5a50aaeeaffd39f0a99d51159c1c24326d:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649053778,"0x88dd68547e8301faf9d8a6576c931d5a50aaeeaffd39f0a99d51159c1c24326d","{""__typename"":""User"",""id"":""0xfb5c1bfd82100b58e98a45e23dc6756ae24c0615""}","99667283"
"Borrow","Borrow","8000000000","0.99996547","39456036860554421842931294",2,"9281018:0:0x14393272a0e687142899418ed88c25097bf5c6532cf55c9bafd110ae8f111e7d:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649056390,"0x14393272a0e687142899418ed88c25097bf5c6532cf55c9bafd110ae8f111e7d","{""__typename"":""User"",""id"":""0xbd044ff83e50474dacae445dbd8cded8534f4c4d""}","7973356690"
"Borrow","Borrow","5000000000","0.99996547","39459163651041033041040426",2,"9287843:0:0xc214a28182b9653d8b61a012cf4d34492b5243831a48e2c1c30e841b5ba85f83:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649068247,"0xc214a28182b9653d8b61a012cf4d34492b5243831a48e2c1c30e841b5ba85f83","{""__typename"":""User"",""id"":""0x83e84cc194e595b43dcedfbffc3e0358366307f1""}","4983274018"
"Borrow","Borrow","5000000000","0.99996547","39526612122811161718019916",2,"9289022:0:0x519808c867c29a47d1a0cd54eac59350c1757b9d3f362a099465dc55bec3bcaa:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649070468,"0x519808c867c29a47d1a0cd54eac59350c1757b9d3f362a099465dc55bec3bcaa","{""__typename"":""User"",""id"":""0x83e84cc194e595b43dcedfbffc3e0358366307f1""}","9966534188"
"Borrow","Borrow","1300000000","0.99996547","39544145461948297061818371",2,"9289035:0:0x870d4982f09354a8117902162bb7c1e90bcdbeea40219d8a1551ff6709722942:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649070506,"0x870d4982f09354a8117902162bb7c1e90bcdbeea40219d8a1551ff6709722942","{""__typename"":""User"",""id"":""0x83e84cc194e595b43dcedfbffc3e0358366307f1""}","11262181770"
"Borrow","Borrow","5000000000000000000000","0.9999944","22279330968530738070482440",2,"9289064:0:0x268fa683c83a66ab458f31bce070caa8a0e6508a049d9e7a66075600be5986c3:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649070542,"0x268fa683c83a66ab458f31bce070caa8a0e6508a049d9e7a66075600be5986c3","{""__typename"":""User"",""id"":""0xe93a437c41ddee88c5f80871071fad42ea207120""}","4990643031268998595902"
"Borrow","Borrow","150000000","0.99996547","39546187147194179553151284",2,"9290951:0:0x0354d38518162bd11e29549dbcb339751e2f2ec8fbd1fcbfd86b354298bfe856:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649073633,"0x0354d38518162bd11e29549dbcb339751e2f2ec8fbd1fcbfd86b354298bfe856","{""__typename"":""User"",""id"":""0xa8062eb478ae47ac9133b8cf747edfa7efb75403""}","149497212"
"Borrow","Borrow","6890000000000000000","3466.95","8274574322008157479177736",2,"9297247:0:0xb06477814e97e794047be30c6e35567b200d878388101f0f2b6713d1d44106af:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1649082561,"0xb06477814e97e794047be30c6e35567b200d878388101f0f2b6713d1d44106af","{""__typename"":""User"",""id"":""0x9e5a57470a2a136a3d4de39e1996e05944c4b1fb""}","6886780494615183531"
"Borrow","Borrow","8000000000","0.99996547","39489065506137278149257174",2,"9298807:0:0x268b744de530f57af38200318bb08dbb54a4d381ac35e0ab5474d99a9dec9322:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649084542,"0x268b744de530f57af38200318bb08dbb54a4d381ac35e0ab5474d99a9dec9322","{""__typename"":""User"",""id"":""0x788550d00579f66c06ce209d14056c8f2c0a8188""}","7973075597"
"Borrow","Borrow","3000000000000000000000","1.001","22437677098121896645410645",2,"9300471:0:0x2685c35ed38fc6eda5f7a50da5010b4308ec2a8401ce6a623661d34681ab0851:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649086501,"0x2685c35ed38fc6eda5f7a50da5010b4308ec2a8401ce6a623661d34681ab0851","{""__typename"":""User"",""id"":""0xbd7d64c7b039107da0edc1dac49d8b55c625688b""}","6986979060399804552232"
"Borrow","Borrow","2000000000","0.99996547","39175724904992907678592097",2,"9308981:0:0xb851bb67af20a8ff8e7dca56b570643b6ffc4520f06d30688a8abefb3eceda3d:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649098667,"0xb851bb67af20a8ff8e7dca56b570643b6ffc4520f06d30688a8abefb3eceda3d","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}","79959375934"
"Borrow","Borrow","70000000000000000000000","0.99991501","52803926847284649622719066",1,"9311717:0:0xb7e048e60a72a0dc9aec4b934e9286e16006465f973b9df9342c999f3686533f:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","70000000000000000000000",1649102670,"0xb7e048e60a72a0dc9aec4b934e9286e16006465f973b9df9342c999f3686533f","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}","0"
"Borrow","Borrow","12000000000000000000000","0.99991501","23064239889876909255867903",2,"9313425:0:0xe60bdee487cacac4889c8c4c5bd5ffc494cd378d4f0a3b562ef0f43e5dfb75b8:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649105056,"0xe60bdee487cacac4889c8c4c5bd5ffc494cd378d4f0a3b562ef0f43e5dfb75b8","{""__typename"":""User"",""id"":""0xe93a437c41ddee88c5f80871071fad42ea207120""}","16967892161220029992878"
"Borrow","Borrow","120000000","1.00029769","629687364640475525006219560",2,"9313630:0:0x6c449ecf896efe0ff281cc6bc49d3bf3f75891ae4c97af354ff8e8924871412b:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1649105318,"0x6c449ecf896efe0ff281cc6bc49d3bf3f75891ae4c97af354ff8e8924871412b","{""__typename"":""User"",""id"":""0x1802906b2ded60a25442670a95574d5105fa18c5""}","119290123"
"Borrow","Borrow","5500000000","0.99996547","39231654676727242100877479",2,"9320813:0:0xe43cefd766aabb102332784289b4524e4c4d47daea075527f9a46613c12730d6:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649119137,"0xe43cefd766aabb102332784289b4524e4c4d47daea075527f9a46613c12730d6","{""__typename"":""User"",""id"":""0x49e14a6ad7d66906f2c82120de6e2ea75cd132df""}","5481253561"
"Borrow","Borrow","20000000000","0.99996547","39502681293824704099109170",2,"9321315:0:0xc45ff0c76880bd0b3d11f1c870899fdcc5a044295bcae25f595f1954837b72ae:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649120247,"0xc45ff0c76880bd0b3d11f1c870899fdcc5a044295bcae25f595f1954837b72ae","{""__typename"":""User"",""id"":""0x7cf67a1a486d5716517a989f180112ba26d1afcf""}","237664838184"
"Borrow","Borrow","27000000000","0.99996547","39868560405583495765358127",2,"9321528:0:0xaa108d5c7c4b890eb79d8c81f2a6f0a0cc1ec7eb2bdef15a2044091abaf90592:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649120708,"0xaa108d5c7c4b890eb79d8c81f2a6f0a0cc1ec7eb2bdef15a2044091abaf90592","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","163419014983"
"Borrow","Borrow","5555000000","0.99996547","39943849154664017343259399",2,"9322650:0:0x5bc456a61dc7a750cb3ad72d3ee338169a8f663e82d684cff664adeeded284a3:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649123064,"0x5bc456a61dc7a750cb3ad72d3ee338169a8f663e82d684cff664adeeded284a3","{""__typename"":""User"",""id"":""0xb9f0758e4a1aabcfa8473a29724aab91f030733e""}","5536038766"
"Borrow","Borrow","2250000000000000000000","1.00070727","23183078952511796564920405",2,"9323245:0:0x3ffe5eeb74c7720da38d4fbe93532028ffd3c4776b216712153daff6e58719dc:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649124414,"0x3ffe5eeb74c7720da38d4fbe93532028ffd3c4776b216712153daff6e58719dc","{""__typename"":""User"",""id"":""0x2329d6d67dc1d4da1858e2fe839c20e7f5456081""}","5739511408400118238900"
"Borrow","Borrow","2250000000000000000000","1.00070727","23301721896142630022010451",2,"9323253:0:0x9f90bb66a20a5163cccc1bf41f50366a59420cc6c5a4902b1063463dd9db280c:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649124465,"0x9f90bb66a20a5163cccc1bf41f50366a59420cc6c5a4902b1063463dd9db280c","{""__typename"":""User"",""id"":""0x2329d6d67dc1d4da1858e2fe839c20e7f5456081""}","7985213741841253396556"
"Borrow","Borrow","3000000000","1","39575386591286112187608877",2,"9339831:0:0x54916764043a7bac121f8c7935be4c1371650adda2197b657cb4ad24946f4375:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649160090,"0x54916764043a7bac121f8c7935be4c1371650adda2197b657cb4ad24946f4375","{""__typename"":""User"",""id"":""0x8251051b0ccf34a94768080a050c50a225b0a008""}","2989621608"
"Borrow","Borrow","1000000000000000000","3528.1024","7902736348592066943908213",2,"9340026:0:0xf8b53f13c22856df5e0eb8b9f10832bb037c84ce6293b110899e4c18f0ede5e7:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1649160372,"0xf8b53f13c22856df5e0eb8b9f10832bb037c84ce6293b110899e4c18f0ede5e7","{""__typename"":""User"",""id"":""0x866df81b98d5b8517e2321562bd75e73735f7bd2""}","3720940984709442195"
"Borrow","Borrow","900000000","1","39587479981362126299378706",2,"9341056:0:0xe10a6184016d9754fd641ee0406d94a98cfad013d0ea2409c675e639444d864e:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649161892,"0xe10a6184016d9754fd641ee0406d94a98cfad013d0ea2409c675e639444d864e","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}","896884454"
"Borrow","Borrow","900000000","1","39599563513747129726322412",2,"9341147:0:0x29b99ece387250e3d901fed906cca1984a1cd90782e5a244ad868540f0ade4ef:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649162032,"0x29b99ece387250e3d901fed906cca1984a1cd90782e5a244ad868540f0ade4ef","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}","1793768751"
"Borrow","Borrow","900000000","1","39914532506071957953288670",2,"9341254:0:0x0e1fc6e4f150ba96fb29f7116e1a57f7d41afa02e268944bf5479cf6530df833:5:5","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649162314,"0x0e1fc6e4f150ba96fb29f7116e1a57f7d41afa02e268944bf5479cf6530df833","{""__typename"":""User"",""id"":""0x871a3203aa34f9864d6cad5a22ff67502919d1bc""}","2690652728"
"Borrow","Borrow","70000000000000000000000","1.00070727","52898769353005971383914190",1,"9343832:0:0x9c5ebf0877ae4caac0b31ffc98d1ccd720c8db7b316198ac49475e74a0893dab:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","70000085219242305230349",1649165747,"0x9c5ebf0877ae4caac0b31ffc98d1ccd720c8db7b316198ac49475e74a0893dab","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}","0"
"Borrow","Borrow","10000000000000000000000","1.00070727","27408737104417036342226698",2,"9344852:0:0xf542eab792d103fd769139dcb34cf5e0c5f665bc13227b9c23620ca6bf91629b:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649167263,"0xf542eab792d103fd769139dcb34cf5e0c5f665bc13227b9c23620ca6bf91629b","{""__typename"":""User"",""id"":""0xab45160c38e9781347fad728b7331e2601812198""}","9980583328489271957117"
"Borrow","Borrow","1350000000000000000000","1","27480056366436303544122914",2,"9352218:0:0x9559528e2fdb4679cc1974dd3406f20848cf81a7152452ce84cc1b16b10345ed:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649177520,"0x9559528e2fdb4679cc1974dd3406f20848cf81a7152452ce84cc1b16b10345ed","{""__typename"":""User"",""id"":""0xf013a1cb71b1d7340d65235d267a0b23339ac595""}","1347366738031750988719"
"Borrow","Borrow","10000000000000000000000","1","54921680731928333534766552",1,"9355620:0:0xb6e25d90283b83bf00aa5737195735d1b4540e1565009fcf32552e38761fccc0:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","80002174482606666952519",1649183540,"0xb6e25d90283b83bf00aa5737195735d1b4540e1565009fcf32552e38761fccc0","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}","0"
"Borrow","Borrow","165000000000000000","3445.71313108","7837487511788171727282207",2,"9362901:0:0x51d62368c8dc69574e2f96774d2a8c27edf8d65133bdbbfbc9a0f9b78983deec:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1649198274,"0x51d62368c8dc69574e2f96774d2a8c27edf8d65133bdbbfbc9a0f9b78983deec","{""__typename"":""User"",""id"":""0x8a9fed1578b9a4f7e48acd8c31439dba02181cdf""}","164918122545602045"
"Borrow","Borrow","70000000000000000","3455.13","7842269851268173482681362",2,"9363250:0:0xffbfd5fe5bf022e251de819dc8d7fe14bcc2ca9f66347a98754d833ff122edea:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1649199106,"0xffbfd5fe5bf022e251de819dc8d7fe14bcc2ca9f66347a98754d833ff122edea","{""__typename"":""User"",""id"":""0x8a9fed1578b9a4f7e48acd8c31439dba02181cdf""}","234883372188939649"
"Borrow","Borrow","1000000000000000000000","0.999941","28060400444964912092011285",2,"9363953:0:0x2949c448becc131312d5b5d9a08ee5a021083d0bc43582a2fe8466760db13c33:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649200654,"0x2949c448becc131312d5b5d9a08ee5a021083d0bc43582a2fe8466760db13c33","{""__typename"":""User"",""id"":""0x709f0db55ac99ccf5019c9597d4c6643d3c662e5""}","998029030798853907960"
"Borrow","Borrow","50000000000000000000000","0.999941","56429594214387592616614459",1,"9366447:1:0xf94e21a3ea4b5d081b97ab7502b07d26222373e1dbb88bdd15705a301c3cacf9:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","130004926974495775942440",1649203953,"0xf94e21a3ea4b5d081b97ab7502b07d26222373e1dbb88bdd15705a301c3cacf9","{""__typename"":""User"",""id"":""0x8959092b77f5b2f531e52041623ae90f8fd13d09""}","0"
"Borrow","Borrow","15000000000","1","38327282259865919800349594",2,"9370230:0:0x48a61dadc78a0fe7e1c45ce5b98f3e66b30bc005abef2989939734479ae6ee59:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1649208084,"0x48a61dadc78a0fe7e1c45ce5b98f3e66b30bc005abef2989939734479ae6ee59","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","157167318478"
"Borrow","Borrow","50000000000000000000000","1.00077517","33017146491231578947721569",2,"9371758:0:0x03d0c63186bc7d1fe3ec2f30d86b51ebf482cd6bdf2f955231078ff8eda45d2a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1649210979,"0x03d0c63186bc7d1fe3ec2f30d86b51ebf482cd6bdf2f955231078ff8eda45d2a","{""__typename"":""User"",""id"":""0x0f577dc9228489ccd0b1d9ac8dccceb44f29192c""}","49900966368261442921417"
